avgpathtokenlen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.539,0.096,0.11,0.127,0.834,spam
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.539,0.096,0.11,0.127,0.834,spam
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.539,0.096,0.11,0.127,0.834,spam
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.539,0.096,0.11,0.127,0.834,spam
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.539,0.096,0.11,0.127,0.834,spam
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.539,0.096,0.11,0.127,0.834,spam
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.539,0.096,0.11,0.127,0.834,spam
2.667,0.718,0.612,2.864,0.214,3.364,0.851,0.546,0.039,0.055,0.064,0.829,Defacement
2.667,0.705,0.6,2.625,0.229,3.083,0.851,0.583,0.038,0.055,0.064,0.773,Defacement
2.667,0.763,0.65,3.938,0.165,4.625,0.851,0.625,0.031,0.041,0.048,0.895,Defacement
2.667,0.763,0.65,3.938,0.165,4.625,0.851,0.625,0.031,0.041,0.048,0.895,Defacement
2.667,0.748,0.636,3.5,0.182,4.111,0.851,0.667,0.04,0.055,0.064,0.84,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.787,0.67,4.846,0.138,5.692,0.851,0.769,0.043,0.055,0.064,0.86,Defacement
2.667,0.822,0.7,7,0.1,8.222,0.851,0.778,0.189,0.192,0.222,0.86,benign
2.667,0.822,0.7,7,0.1,8.222,0.851,0.778,0.189,0.192,0.222,0.86,benign
2.667,0.779,0.663,4.5,0.147,5.286,0.851,0.786,0.032,0.041,0.048,0.963,Defacement
2.667,0.779,0.663,4.5,0.147,5.286,0.851,0.786,0.032,0.041,0.048,0.963,Defacement
2.667,0.779,0.663,4.5,0.147,5.286,0.851,0.786,0.011,0.014,0.016,0.836,malware
2.667,0.779,0.663,4.5,0.147,5.286,0.851,0.786,0.011,0.014,0.016,0.836,malware
2.667,0.779,0.663,4.5,0.147,5.286,0.851,0.786,0.011,0.014,0.016,0.836,malware
2.667,0.779,0.663,4.5,0.147,5.286,0.851,0.786,0.011,0.014,0.016,0.836,malware
2.667,0.779,0.663,4.5,0.147,5.286,0.851,0.786,0.011,0.014,0.016,0.836,malware
2.667,0.763,0.65,3.938,0.165,4.625,0.851,0.813,0.083,0.11,0.127,0.863,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.308,0.065,0.083,0.097,0.818,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.308,0.065,0.083,0.097,0.818,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.308,0.065,0.083,0.097,0.818,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.308,0.065,0.083,0.097,0.818,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.308,0.065,0.083,0.097,0.818,Defacement
2.667,0.745,0.633,3.444,0.184,4.056,0.849,0.333,0.041,0.056,0.065,0.857,Defacement
2.667,0.676,0.574,2.214,0.259,2.607,0.849,0.429,0.028,0.042,0.048,0.73,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.059,0.083,0.097,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.05,0.069,0.081,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.05,0.069,0.081,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.05,0.069,0.081,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.05,0.069,0.081,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.05,0.069,0.081,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.03,0.042,0.048,0.78,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.02,0.028,0.032,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.02,0.028,0.032,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.02,0.028,0.032,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.02,0.028,0.032,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.02,0.028,0.032,0.832,Defacement
2.667,0.723,0.614,2.952,0.208,3.476,0.849,0.524,0.02,0.028,0.032,0.832,Defacement
2.667,0.737,0.626,3.263,0.192,3.842,0.849,0.526,0.061,0.083,0.097,0.758,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.539,0.086,0.097,0.113,0.834,spam
2.667,0.709,0.602,2.696,0.223,3.174,0.849,0.565,0.029,0.042,0.048,0.805,Defacement
2.667,0.737,0.626,3.263,0.192,3.842,0.849,0.684,0.051,0.069,0.081,0.808,Defacement
2.667,0.737,0.626,3.263,0.192,3.842,0.849,0.684,0.04,0.056,0.065,0.808,Defacement
2.667,0.709,0.602,2.696,0.223,3.174,0.849,0.696,0.019,0.028,0.032,0.721,Defacement
2.667,0.794,0.674,5.167,0.13,6.083,0.849,0.75,0.044,0.056,0.065,0.843,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.032,0.042,0.048,0.818,phishing
2.667,0.777,0.66,4.429,0.149,5.214,0.849,0.786,0.011,0.014,0.016,0.836,malware
2.667,0.753,0.639,3.647,0.175,4.294,0.849,0.824,0.031,0.042,0.048,0.799,Defacement
2.667,0.783,0.663,4.692,0.141,5.539,0.847,0.308,0.065,0.085,0.098,0.818,Defacement
2.667,0.783,0.663,4.692,0.141,5.539,0.847,0.308,0.065,0.085,0.098,0.818,Defacement
2.667,0.783,0.663,4.692,0.141,5.539,0.847,0.308,0.065,0.085,0.098,0.818,Defacement
2.667,0.783,0.663,4.692,0.141,5.539,0.847,0.308,0.065,0.085,0.098,0.818,Defacement
2.667,0.783,0.663,4.692,0.141,5.539,0.847,0.308,0.065,0.085,0.098,0.818,Defacement
2.667,0.783,0.663,4.692,0.141,5.539,0.847,0.308,0.054,0.07,0.082,0.818,Defacement
2.667,0.742,0.629,3.389,0.186,4,0.847,0.333,0.041,0.056,0.066,0.857,Defacement
2.667,0.673,0.57,2.179,0.262,2.571,0.847,0.429,0.019,0.028,0.033,0.73,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.02,0.028,0.033,0.832,Defacement
2.667,0.735,0.622,3.211,0.194,3.79,0.847,0.526,0.061,0.085,0.098,0.758,Defacement
2.667,0.783,0.663,4.692,0.141,5.539,0.847,0.539,0.076,0.085,0.098,0.834,spam
2.667,0.766,0.649,4.067,0.16,4.8,0.847,0.6,0.075,0.099,0.115,0.782,Defacement
2.667,0.766,0.649,4.067,0.16,4.8,0.847,0.6,0.075,0.099,0.115,0.782,Defacement
2.667,0.766,0.649,4.067,0.16,4.8,0.847,0.6,0.075,0.099,0.115,0.782,Defacement
2.667,0.766,0.649,4.067,0.16,4.8,0.847,0.6,0.075,0.099,0.115,0.782,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.667,0.05,0.07,0.082,0.797,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.667,0.05,0.07,0.082,0.797,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.667,0.05,0.07,0.082,0.797,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.667,0.05,0.07,0.082,0.797,Defacement
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.667,0.05,0.07,0.082,0.797,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.7,0.04,0.056,0.066,0.746,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.7,0.04,0.056,0.066,0.746,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.7,0.04,0.056,0.066,0.746,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.055,0.071,0.083,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.055,0.071,0.083,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.022,0.029,0.033,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.022,0.029,0.033,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.022,0.029,0.033,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.022,0.029,0.033,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.022,0.029,0.033,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.022,0.029,0.033,0.818,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.308,0.022,0.029,0.033,0.818,Defacement
2.667,0.74,0.625,3.333,0.188,3.944,0.845,0.333,0.042,0.057,0.067,0.857,Defacement
2.667,0.74,0.625,3.333,0.188,3.944,0.845,0.333,0.042,0.057,0.067,0.857,Defacement
2.667,0.696,0.588,2.5,0.235,2.958,0.845,0.417,0.039,0.057,0.067,0.757,Defacement
2.667,0.696,0.588,2.5,0.235,2.958,0.845,0.417,0.039,0.057,0.067,0.757,Defacement
2.667,0.696,0.588,2.5,0.235,2.958,0.845,0.417,0.039,0.057,0.067,0.757,Defacement
2.667,0.696,0.588,2.5,0.235,2.958,0.845,0.417,0.039,0.057,0.067,0.757,Defacement
2.667,0.696,0.588,2.5,0.235,2.958,0.845,0.417,0.039,0.057,0.067,0.757,Defacement
2.667,0.696,0.588,2.5,0.235,2.958,0.845,0.417,0.039,0.057,0.067,0.757,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.047,0.071,0.083,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.047,0.071,0.083,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.047,0.071,0.083,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.038,0.057,0.067,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.038,0.057,0.067,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.038,0.057,0.067,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.038,0.057,0.067,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.038,0.057,0.067,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.038,0.057,0.067,0.73,Defacement
2.667,0.67,0.566,2.143,0.264,2.536,0.845,0.429,0.019,0.029,0.033,0.73,Defacement
2.667,0.689,0.583,2.4,0.243,2.84,0.845,0.44,0.039,0.057,0.067,0.832,Defacement
2.667,0.689,0.583,2.4,0.243,2.84,0.845,0.44,0.039,0.057,0.067,0.832,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.45,0.061,0.057,0.067,0.867,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.474,0.041,0.057,0.067,0.783,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.474,0.041,0.057,0.067,0.783,Defacement
2.667,0.717,0.606,2.857,0.212,3.381,0.845,0.524,0.03,0.043,0.05,0.832,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.526,0.041,0.057,0.067,0.758,Defacement
2.667,0.78,0.659,4.615,0.143,5.462,0.845,0.539,0.121,0.143,0.167,0.834,spam
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.065,0.086,0.1,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.043,0.057,0.067,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.043,0.057,0.067,0.782,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.6,0.043,0.057,0.067,0.782,Defacement
2.667,0.755,0.638,3.75,0.17,4.438,0.845,0.625,0.032,0.043,0.05,0.895,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
2.667,0.717,0.606,2.857,0.212,3.381,0.845,0.667,0.04,0.057,0.067,0.797,Defacement
2.667,0.717,0.606,2.857,0.212,3.381,0.845,0.667,0.04,0.057,0.067,0.797,Defacement
2.667,0.74,0.625,3.333,0.188,3.944,0.845,0.667,0.031,0.043,0.05,0.857,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.684,0.052,0.071,0.083,0.808,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.684,0.052,0.071,0.083,0.808,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.684,0.052,0.071,0.083,0.808,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.684,0.052,0.071,0.083,0.808,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.684,0.052,0.071,0.083,0.808,Defacement
2.667,0.732,0.619,3.158,0.196,3.737,0.845,0.684,0.052,0.071,0.083,0.808,Defacement
2.667,0.789,0.667,5,0.133,5.917,0.845,0.75,0.044,0.057,0.067,0.843,Defacement
2.667,0.772,0.652,4.286,0.152,5.071,0.845,0.786,0.044,0.057,0.067,0.963,Defacement
2.667,0.772,0.652,4.286,0.152,5.071,0.845,0.786,0.044,0.057,0.067,0.963,Defacement
2.667,0.772,0.652,4.286,0.152,5.071,0.845,0.786,0.033,0.043,0.05,0.963,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.8,0.065,0.057,0.067,0.829,Defacement
2.667,0.763,0.645,4,0.161,4.733,0.845,0.8,0.065,0.057,0.067,0.829,Defacement
2.667,0.676,0.571,2.222,0.257,2.63,0.845,0.889,0.038,0.057,0.067,0.751,Defacement
2.667,0.676,0.571,2.222,0.257,2.63,0.845,0.889,0.038,0.057,0.067,0.751,Defacement
2.667,0.676,0.571,2.222,0.257,2.63,0.845,0.889,0.038,0.057,0.067,0.751,Defacement
2.667,0.778,0.656,4.539,0.144,5.385,0.843,0.308,0.011,0.015,0.017,0.818,Defacement
2.667,0.778,0.656,4.539,0.144,5.385,0.843,0.308,0.011,0.015,0.017,0.818,Defacement
2.667,0.778,0.656,4.539,0.144,5.385,0.843,0.308,0.011,0.015,0.017,0.818,Defacement
2.667,0.667,0.562,2.107,0.267,2.5,0.843,0.321,0.124,0.174,0.203,0.814,spam
2.667,0.737,0.621,3.278,0.19,3.889,0.843,0.333,0.042,0.058,0.068,0.847,Defacement
2.667,0.737,0.621,3.278,0.19,3.889,0.843,0.333,0.032,0.044,0.051,0.857,Defacement
2.667,0.693,0.584,2.458,0.238,2.917,0.843,0.417,0.03,0.044,0.051,0.757,Defacement
2.667,0.693,0.584,2.458,0.238,2.917,0.843,0.417,0.03,0.044,0.051,0.757,Defacement
2.667,0.667,0.562,2.107,0.267,2.5,0.843,0.429,0.038,0.058,0.068,0.73,Defacement
2.667,0.667,0.562,2.107,0.267,2.5,0.843,0.429,0.038,0.058,0.068,0.73,Defacement
2.667,0.667,0.562,2.107,0.267,2.5,0.843,0.429,0.038,0.058,0.068,0.73,Defacement
2.667,0.667,0.562,2.107,0.267,2.5,0.843,0.429,0.038,0.058,0.068,0.73,Defacement
2.667,0.667,0.562,2.107,0.267,2.5,0.843,0.429,0.038,0.058,0.068,0.73,Defacement
