domain_token_count,avgdomaintokenlen,tld,domainlength,pathurlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,NumberofDotsinURL,CharacterContinuityRate,host_letter_count,LongestPathTokenLength,SymbolCount_Domain,Entropy_Domain,class
3.00,8.33,3.00,27.00,0.26,0.07,0.59,0.44,3.00,0.74,25.00,4.00,2.00,0.79,phishing
3.00,5.00,3.00,17.00,0.48,0.12,0.37,1.29,2.00,0.59,15.00,9.00,2.00,0.73,phishing
3.00,6.33,3.00,21.00,0.39,0.10,0.46,0.86,3.00,0.67,19.00,7.00,2.00,0.82,phishing
3.00,5.67,3.00,19.00,0.43,0.11,0.41,1.05,3.00,0.68,17.00,7.00,2.00,0.78,phishing
3.00,8.67,3.00,28.00,0.24,0.07,0.61,0.39,2.00,0.75,26.00,5.00,2.00,0.74,phishing
3.00,8.33,3.00,27.00,0.26,0.07,0.59,0.44,2.00,0.48,24.00,10.00,2.00,0.77,phishing
3.00,4.33,3.00,15.00,0.52,0.13,0.33,1.60,3.00,0.60,11.00,8.00,2.00,0.82,phishing
3.00,5.67,3.00,19.00,0.43,0.11,0.41,1.05,2.00,0.63,17.00,8.00,2.00,0.82,phishing
3.00,4.00,3.00,14.00,0.54,0.14,0.30,1.79,3.00,0.50,12.00,8.00,2.00,0.84,phishing
3.00,6.33,3.00,21.00,0.39,0.10,0.46,0.86,2.00,0.33,18.00,8.00,2.00,0.86,phishing
3.00,6.33,3.00,21.00,0.39,0.10,0.46,0.86,2.00,0.67,19.00,10.00,2.00,0.79,phishing
4.00,8.75,4.00,38.00,0.02,0.05,0.83,0.03,3.00,0.34,33.00,0.00,3.00,0.78,phishing
3.00,4.67,3.00,16.00,0.50,0.13,0.35,1.44,3.00,0.56,14.00,10.00,2.00,0.83,phishing
3.00,7.00,3.00,23.00,0.35,0.09,0.50,0.70,2.00,0.70,21.00,4.00,2.00,0.85,phishing
3.00,6.67,3.00,22.00,0.37,0.09,0.48,0.77,2.00,0.68,20.00,15.00,2.00,0.74,phishing
3.00,4.67,3.00,16.00,0.50,0.13,0.35,1.44,3.00,0.56,14.00,10.00,2.00,0.76,phishing
3.00,5.00,3.00,17.00,0.48,0.12,0.37,1.29,2.00,0.59,15.00,7.00,2.00,0.87,phishing
3.00,4.67,3.00,16.00,0.50,0.13,0.35,1.44,2.00,0.63,14.00,10.00,2.00,0.83,phishing
3.00,5.33,3.00,18.00,0.46,0.11,0.39,1.17,3.00,0.61,16.00,15.00,2.00,0.73,phishing
3.00,5.67,3.00,19.00,0.43,0.11,0.41,1.05,2.00,0.63,17.00,8.00,2.00,0.82,phishing
3.00,6.67,3.00,22.00,0.37,0.09,0.48,0.77,3.00,0.73,20.00,6.00,2.00,0.77,phishing
4.00,4.00,4.00,19.00,0.43,0.11,0.41,1.05,3.00,0.47,16.00,10.00,3.00,0.81,phishing
4.00,4.00,4.00,19.00,0.43,0.11,0.41,1.05,3.00,0.47,16.00,10.00,3.00,0.81,phishing
3.00,5.67,3.00,19.00,0.43,0.11,0.41,1.05,2.00,0.63,17.00,11.00,2.00,0.75,phishing
4.00,3.50,4.00,17.00,0.48,0.12,0.37,1.29,4.00,0.41,14.00,5.00,3.00,0.79,phishing
3.00,5.33,3.00,18.00,0.46,0.11,0.39,1.17,2.00,0.61,16.00,11.00,2.00,0.71,phishing
4.00,4.75,4.00,22.00,0.37,0.68,0.48,0.77,3.00,0.59,19.00,16.00,3.00,0.79,phishing
3.00,7.67,3.00,25.00,0.30,0.08,0.54,0.56,3.00,0.72,23.00,5.00,2.00,0.80,phishing
3.00,4.00,3.00,14.00,0.54,0.14,0.30,1.79,2.00,0.57,12.00,7.00,2.00,0.80,phishing
3.00,7.67,3.00,25.00,0.30,0.08,0.54,0.56,2.00,0.76,23.00,4.00,2.00,0.79,phishing
3.00,4.33,3.00,15.00,0.52,0.13,0.33,1.60,3.00,0.60,13.00,11.00,2.00,0.75,phishing
3.00,5.67,3.00,19.00,0.43,0.11,0.41,1.05,2.00,0.63,17.00,8.00,2.00,0.84,phishing
3.00,4.00,3.00,14.00,0.54,0.14,0.30,1.79,3.00,0.57,12.00,11.00,2.00,0.84,phishing
3.00,3.33,3.00,12.00,0.59,0.17,0.26,2.25,3.00,0.50,10.00,13.00,2.00,0.75,phishing
3.00,3.67,3.00,13.00,0.57,1.31,0.28,2.00,2.00,0.54,11.00,18.00,2.00,0.78,phishing
3.00,8.33,3.00,27.00,0.24,0.07,0.60,0.41,3.00,0.44,21.00,5.00,2.00,0.81,phishing
2.00,10.00,2.00,21.00,0.38,0.10,0.47,0.81,1.00,0.62,19.00,10.00,1.00,0.88,phishing
2.00,7.00,2.00,15.00,0.51,0.13,0.33,1.53,2.00,0.87,14.00,9.00,1.00,0.85,phishing
2.00,7.50,2.00,16.00,0.49,0.13,0.36,1.38,2.00,0.75,15.00,7.00,1.00,0.81,phishing
2.00,7.50,2.00,16.00,0.49,0.13,0.36,1.38,2.00,0.75,15.00,7.00,1.00,0.81,phishing
2.00,7.50,2.00,16.00,0.49,0.13,0.36,1.38,2.00,0.75,15.00,7.00,1.00,0.81,phishing
4.00,4.75,4.00,22.00,0.36,0.09,0.49,0.73,3.00,0.59,16.00,9.00,3.00,0.81,phishing
2.00,9.50,2.00,20.00,0.40,0.10,0.44,0.90,2.00,0.85,19.00,6.00,1.00,0.84,phishing
2.00,7.50,2.00,16.00,0.49,0.13,0.36,1.38,2.00,0.69,13.00,7.00,1.00,0.86,phishing
2.00,7.00,2.00,15.00,0.51,0.13,0.33,1.53,2.00,0.87,14.00,7.00,1.00,0.85,phishing
2.00,9.00,2.00,19.00,0.42,0.11,0.42,1.00,1.00,0.53,17.00,14.00,1.00,0.86,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,3.00,0.45,20.00,4.00,2.00,0.82,phishing
2.00,9.00,2.00,19.00,0.42,0.11,0.42,1.00,2.00,0.84,18.00,8.00,1.00,0.82,phishing
3.00,6.00,3.00,20.00,0.40,0.10,0.44,0.90,2.00,0.70,18.00,6.00,2.00,0.81,phishing
4.00,4.75,4.00,22.00,0.36,0.09,0.49,0.73,3.00,0.36,19.00,7.00,3.00,0.83,phishing
3.00,11.67,3.00,37.00,0.02,0.05,0.82,0.03,2.00,0.24,32.00,0.00,2.00,0.75,phishing
2.00,10.00,2.00,21.00,0.38,0.10,0.47,0.81,2.00,0.90,20.00,6.00,1.00,0.89,phishing
3.00,4.33,3.00,15.00,0.51,0.13,0.33,1.53,3.00,0.53,8.00,8.00,2.00,0.93,phishing
3.00,6.33,3.00,21.00,0.38,0.10,0.47,0.81,3.00,0.71,19.00,6.00,2.00,0.81,phishing
2.00,6.50,2.00,14.00,0.53,0.14,0.31,1.71,3.00,0.64,12.00,8.00,1.00,0.81,phishing
2.00,7.50,2.00,16.00,0.49,0.13,0.36,1.38,2.00,0.81,15.00,6.00,1.00,0.94,phishing
3.00,5.33,3.00,18.00,0.44,0.11,0.40,1.11,2.00,0.50,16.00,6.00,2.00,0.83,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,3.00,0.45,19.00,5.00,2.00,0.83,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,3.00,0.45,19.00,5.00,2.00,0.83,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,3.00,0.45,19.00,5.00,2.00,0.83,phishing
3.00,4.67,3.00,16.00,0.49,0.13,0.36,1.38,3.00,0.75,12.00,10.00,2.00,0.91,phishing
3.00,7.33,3.00,24.00,0.31,0.08,0.53,0.58,3.00,0.79,22.00,5.00,2.00,0.81,phishing
5.00,6.60,5.00,34.00,0.02,0.06,0.76,0.03,4.00,0.27,13.00,0.00,4.00,0.73,phishing
3.00,8.33,3.00,27.00,0.24,0.07,0.60,0.41,3.00,0.41,21.00,5.00,2.00,0.76,phishing
3.00,8.33,3.00,27.00,0.24,0.07,0.60,0.41,3.00,0.41,21.00,5.00,2.00,0.76,phishing
2.00,3.00,2.00,7.00,0.69,0.29,0.16,4.43,2.00,0.71,6.00,9.00,1.00,0.90,phishing
3.00,5.00,3.00,17.00,0.47,0.12,0.38,1.24,3.00,0.65,11.00,9.00,2.00,0.86,phishing
2.00,11.00,2.00,23.00,0.33,0.09,0.51,0.65,1.00,0.57,21.00,8.00,1.00,0.80,phishing
3.00,7.33,3.00,24.00,0.31,0.08,0.53,0.58,3.00,0.38,20.00,8.00,2.00,0.87,phishing
2.00,11.00,2.00,23.00,0.33,0.09,0.51,0.65,2.00,0.87,22.00,5.00,1.00,0.72,phishing
2.00,6.50,2.00,14.00,0.53,0.14,0.31,1.71,3.00,0.79,13.00,8.00,1.00,0.75,phishing
4.00,6.00,4.00,27.00,0.24,0.07,0.60,0.41,4.00,0.56,24.00,5.00,3.00,0.78,phishing
3.00,7.33,3.00,24.00,0.31,0.08,0.53,0.58,3.00,0.50,22.00,6.00,2.00,0.74,phishing
3.00,3.33,3.00,12.00,0.58,0.17,0.27,2.17,3.00,0.42,10.00,10.00,2.00,0.81,phishing
3.00,4.33,3.00,15.00,0.51,0.93,0.33,1.53,2.00,0.67,13.00,15.00,2.00,0.78,phishing
2.00,8.50,2.00,18.00,0.44,0.11,0.40,1.11,2.00,0.56,16.00,8.00,1.00,0.83,phishing
2.00,9.00,2.00,19.00,0.42,0.11,0.42,1.00,2.00,0.84,18.00,6.00,1.00,0.93,phishing
2.00,7.50,2.00,16.00,0.49,0.13,0.36,1.38,1.00,0.63,14.00,8.00,1.00,0.88,phishing
2.00,5.00,2.00,11.00,0.60,0.18,0.24,2.45,2.00,0.82,10.00,12.00,1.00,0.95,phishing
2.00,4.50,2.00,10.00,0.62,0.20,0.22,2.80,1.00,0.80,9.00,10.00,1.00,0.88,phishing
3.00,3.33,3.00,12.00,0.58,0.17,0.27,2.17,2.00,0.42,9.00,14.00,2.00,0.91,phishing
2.00,6.00,2.00,13.00,0.56,0.15,0.29,1.92,3.00,0.77,12.00,10.00,1.00,0.83,phishing
2.00,10.50,2.00,22.00,0.36,0.09,0.49,0.73,2.00,0.86,21.00,5.00,1.00,0.80,phishing
3.00,7.33,3.00,24.00,0.31,0.08,0.53,0.58,2.00,0.50,22.00,10.00,2.00,0.78,phishing
3.00,3.33,3.00,12.00,0.58,0.17,0.27,2.17,3.00,0.50,10.00,10.00,2.00,0.81,phishing
7.00,4.43,7.00,37.00,0.02,0.05,0.82,0.03,6.00,0.22,30.00,0.00,6.00,0.75,phishing
2.00,4.50,2.00,10.00,0.62,0.20,0.22,2.80,2.00,0.70,9.00,9.00,1.00,0.80,phishing
2.00,6.00,2.00,13.00,0.56,1.23,0.29,1.92,1.00,0.77,12.00,17.00,1.00,0.96,phishing
3.00,4.00,3.00,14.00,0.53,0.14,0.31,1.71,3.00,0.57,12.00,6.00,2.00,0.84,phishing
3.00,5.67,3.00,19.00,0.42,0.11,0.42,1.00,4.00,0.63,17.00,5.00,2.00,0.80,phishing
4.00,5.75,4.00,26.00,0.27,0.08,0.58,0.46,3.00,0.62,23.00,6.00,3.00,0.80,phishing
3.00,4.33,3.00,15.00,0.51,0.13,0.33,1.53,2.00,0.53,13.00,8.00,2.00,0.85,phishing
3.00,8.67,3.00,28.00,0.22,0.07,0.62,0.36,4.00,0.39,25.00,5.00,2.00,0.79,phishing
3.00,5.67,3.00,19.00,0.42,0.11,0.42,1.00,3.00,0.63,17.00,8.00,2.00,0.82,phishing
3.00,6.33,3.00,21.00,0.38,0.10,0.47,0.81,3.00,0.67,19.00,5.00,2.00,0.86,phishing
3.00,5.33,3.00,18.00,0.44,0.11,0.40,1.11,3.00,0.39,15.00,7.00,2.00,0.74,phishing
3.00,3.33,3.00,12.00,0.58,0.17,0.27,2.17,3.00,0.50,10.00,11.00,2.00,0.80,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,2.00,0.68,20.00,10.00,2.00,0.80,phishing
3.00,4.67,3.00,16.00,0.49,0.13,0.36,1.38,3.00,0.31,13.00,11.00,2.00,0.82,phishing
3.00,11.67,3.00,37.00,0.02,0.05,0.82,0.03,2.00,0.32,33.00,0.00,2.00,0.77,phishing
4.00,7.25,4.00,32.00,0.13,0.06,0.71,0.19,3.00,0.69,29.00,4.00,3.00,0.73,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,2.00,0.68,20.00,10.00,2.00,0.78,phishing
3.00,9.00,3.00,29.00,0.20,0.07,0.64,0.31,2.00,0.79,27.00,7.00,2.00,0.79,phishing
3.00,8.33,3.00,27.00,0.24,0.07,0.60,0.41,3.00,0.59,24.00,6.00,2.00,0.81,phishing
3.00,5.33,3.00,18.00,0.44,0.11,0.40,1.11,2.00,0.67,16.00,7.00,2.00,0.82,phishing
4.00,3.00,4.00,15.00,0.51,0.13,0.33,1.53,4.00,0.40,12.00,7.00,3.00,0.72,phishing
3.00,6.33,3.00,21.00,0.38,0.10,0.47,0.81,2.00,0.71,19.00,8.00,2.00,0.80,phishing
3.00,10.00,3.00,32.00,0.13,0.06,0.71,0.19,2.00,0.22,27.00,4.00,2.00,0.81,phishing
3.00,4.67,3.00,16.00,0.49,0.13,0.36,1.38,2.00,0.56,14.00,12.00,2.00,0.89,phishing
3.00,5.00,3.00,17.00,0.47,0.53,0.38,1.24,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.33,3.00,18.00,0.44,0.11,0.40,1.11,3.00,0.50,15.00,7.00,2.00,0.88,phishing
3.00,4.67,3.00,16.00,0.49,0.13,0.36,1.38,3.00,0.56,14.00,5.00,2.00,0.86,phishing
3.00,3.67,3.00,13.00,0.56,0.15,0.29,1.92,2.00,0.54,11.00,12.00,2.00,0.82,phishing
3.00,10.00,3.00,32.00,0.13,0.06,0.71,0.19,2.00,0.31,27.00,4.00,2.00,0.82,phishing
3.00,4.33,3.00,15.00,0.51,0.13,0.33,1.53,3.00,0.53,13.00,5.00,2.00,0.82,phishing
4.00,8.50,4.00,37.00,0.02,0.05,0.82,0.03,3.00,0.46,30.00,0.00,3.00,0.79,phishing
3.00,5.67,3.00,19.00,0.42,0.11,0.42,1.00,3.00,0.63,17.00,5.00,2.00,0.89,phishing
3.00,6.00,3.00,20.00,0.40,0.10,0.44,0.90,2.00,0.65,18.00,10.00,2.00,0.77,phishing
3.00,5.67,3.00,19.00,0.42,0.11,0.42,1.00,3.00,0.63,17.00,5.00,2.00,0.83,phishing
3.00,5.67,3.00,19.00,0.42,0.11,0.42,1.00,3.00,0.63,17.00,5.00,2.00,0.83,phishing
3.00,4.00,3.00,14.00,0.53,0.14,0.31,1.71,2.00,0.57,12.00,11.00,2.00,0.80,phishing
3.00,5.33,3.00,18.00,0.44,0.11,0.40,1.11,3.00,0.61,16.00,8.00,2.00,0.86,phishing
3.00,3.00,3.00,11.00,0.60,0.18,0.24,2.45,3.00,0.45,9.00,13.00,2.00,0.82,phishing
3.00,3.00,3.00,11.00,0.60,0.18,0.24,2.45,3.00,0.45,9.00,6.00,2.00,0.77,phishing
3.00,5.33,3.00,18.00,0.44,0.11,0.40,1.11,3.00,0.61,16.00,7.00,2.00,0.83,phishing
3.00,4.33,3.00,15.00,0.51,0.13,0.33,1.53,3.00,0.60,13.00,6.00,2.00,0.82,phishing
3.00,6.00,3.00,20.00,0.40,0.10,0.44,0.90,2.00,0.65,18.00,16.00,2.00,0.80,phishing
3.00,3.67,3.00,13.00,0.56,0.15,0.29,1.92,2.00,0.54,11.00,15.00,2.00,0.72,phishing
3.00,7.67,3.00,25.00,0.29,0.08,0.56,0.52,3.00,0.72,23.00,4.00,2.00,0.76,phishing
3.00,2.67,3.00,10.00,0.62,0.20,0.22,2.80,2.00,0.40,8.00,11.00,2.00,0.80,phishing
4.00,5.00,4.00,23.00,0.33,0.09,0.51,0.65,4.00,0.57,20.00,5.00,3.00,0.77,phishing
3.00,8.67,3.00,28.00,0.22,0.07,0.62,0.36,3.00,0.75,26.00,3.00,2.00,0.70,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,2.00,0.68,20.00,6.00,2.00,0.87,phishing
4.00,4.50,4.00,21.00,0.38,0.10,0.47,0.81,3.00,0.57,18.00,15.00,3.00,0.81,phishing
3.00,6.67,3.00,22.00,0.36,0.09,0.49,0.73,3.00,0.68,19.00,6.00,2.00,0.85,phishing
3.00,11.67,3.00,37.00,0.02,0.05,0.82,0.03,2.00,0.38,34.00,0.00,2.00,0.75,phishing
3.00,6.33,3.00,21.00,0.38,0.10,0.47,0.81,2.00,0.67,19.00,4.00,2.00,0.80,phishing
3.00,6.33,3.00,21.00,0.38,0.10,0.47,0.81,2.00,0.67,19.00,4.00,2.00,0.80,phishing
3.00,4.67,3.00,16.00,0.49,0.13,0.36,1.38,3.00,0.38,13.00,6.00,2.00,0.82,phishing
3.00,5.67,3.00,19.00,0.42,0.11,0.42,1.00,2.00,0.63,17.00,7.00,2.00,0.82,phishing
4.00,8.50,4.00,37.00,0.02,0.05,0.82,0.03,3.00,0.73,33.00,0.00,3.00,0.74,phishing
4.00,5.50,4.00,25.00,0.29,0.08,0.56,0.52,3.00,0.64,22.00,9.00,3.00,0.80,phishing
3.00,7.00,3.00,23.00,0.33,0.09,0.51,0.65,2.00,0.70,21.00,10.00,2.00,0.79,phishing
3.00,5.33,3.00,18.00,0.44,0.11,0.40,1.11,3.00,0.56,16.00,12.00,2.00,0.88,phishing
3.00,5.67,3.00,19.00,0.42,0.11,0.42,1.00,2.00,0.63,17.00,8.00,2.00,0.77,phishing
3.00,8.00,3.00,26.00,0.27,0.08,0.58,0.46,3.00,0.73,24.00,5.00,2.00,0.80,phishing
4.00,4.25,4.00,20.00,0.39,0.10,0.45,0.85,4.00,0.35,17.00,5.00,3.00,0.75,phishing
3.00,11.33,3.00,36.00,0.02,0.06,0.82,0.03,2.00,0.25,32.00,0.00,2.00,0.77,phishing
2.00,3.50,2.00,8.00,0.66,0.25,0.18,3.63,4.00,0.63,6.00,7.00,1.00,0.80,phishing
4.00,8.50,4.00,37.00,0.00,0.05,0.84,0.00,3.00,0.30,33.00,0.00,3.00,0.72,phishing
3.00,7.33,3.00,24.00,0.30,0.08,0.55,0.54,3.00,0.33,20.00,4.00,2.00,0.84,phishing
2.00,7.00,2.00,15.00,0.50,0.13,0.34,1.47,1.00,0.87,14.00,10.00,1.00,0.85,phishing
2.00,7.00,2.00,15.00,0.50,0.13,0.34,1.47,1.00,0.87,14.00,10.00,1.00,0.85,phishing
3.00,11.33,3.00,36.00,0.02,0.06,0.82,0.03,2.00,0.56,33.00,0.00,2.00,0.75,phishing
3.00,4.00,3.00,14.00,0.52,0.14,0.32,1.64,3.00,0.57,7.00,8.00,2.00,0.92,phishing
2.00,7.50,2.00,16.00,0.48,0.13,0.36,1.31,2.00,0.56,14.00,5.00,1.00,0.91,phishing
6.00,3.50,6.00,26.00,0.25,0.08,0.59,0.42,6.00,0.27,20.00,5.00,5.00,0.82,phishing
3.00,8.67,3.00,28.00,0.20,0.07,0.64,0.32,2.00,0.46,25.00,3.00,2.00,0.84,phishing
2.00,7.00,2.00,15.00,0.50,0.13,0.34,1.47,2.00,0.40,13.00,11.00,1.00,0.86,phishing
4.00,5.75,4.00,26.00,0.25,0.08,0.59,0.42,4.00,0.58,23.00,6.00,3.00,0.83,phishing
3.00,4.67,3.00,16.00,0.48,0.13,0.36,1.31,3.00,0.50,14.00,10.00,2.00,0.81,phishing
2.00,17.50,2.00,36.00,0.02,0.06,0.82,0.03,1.00,0.25,31.00,0.00,1.00,0.76,phishing
5.00,4.60,5.00,27.00,0.23,0.07,0.61,0.37,5.00,0.30,23.00,5.00,4.00,0.73,phishing
3.00,8.33,3.00,27.00,0.23,0.07,0.61,0.37,2.00,0.44,24.00,8.00,2.00,0.82,phishing
3.00,5.00,3.00,17.00,0.45,0.12,0.39,1.18,2.00,0.59,12.00,6.00,2.00,0.83,phishing
2.00,9.50,2.00,20.00,0.39,0.10,0.45,0.85,2.00,0.85,19.00,5.00,1.00,0.84,phishing
3.00,5.00,3.00,17.00,0.45,0.12,0.39,1.18,3.00,0.53,15.00,14.00,2.00,0.81,phishing
2.00,7.50,2.00,16.00,0.48,0.13,0.36,1.31,2.00,0.81,15.00,9.00,1.00,0.83,phishing
3.00,5.00,3.00,17.00,0.45,0.12,0.39,1.18,3.00,0.41,14.00,5.00,2.00,0.85,phishing
3.00,5.33,3.00,18.00,0.43,0.11,0.41,1.06,2.00,0.44,16.00,12.00,2.00,0.87,phishing
2.00,6.50,2.00,14.00,0.52,0.14,0.32,1.64,3.00,0.79,13.00,8.00,1.00,0.89,phishing
2.00,8.00,2.00,17.00,0.45,0.12,0.39,1.18,1.00,0.82,16.00,10.00,1.00,0.91,phishing
3.00,6.33,3.00,21.00,0.36,0.10,0.48,0.76,2.00,0.76,19.00,8.00,2.00,0.85,phishing
3.00,7.00,3.00,23.00,0.32,0.09,0.52,0.61,2.00,0.57,21.00,12.00,2.00,0.75,phishing
2.00,8.00,2.00,17.00,0.45,0.12,0.39,1.18,2.00,0.88,16.00,8.00,1.00,0.74,phishing
2.00,4.00,2.00,9.00,0.64,0.22,0.20,3.11,1.00,0.78,8.00,10.00,1.00,0.86,phishing
3.00,11.33,3.00,36.00,0.02,0.06,0.82,0.03,2.00,0.78,28.00,0.00,2.00,0.77,phishing
3.00,9.67,3.00,31.00,0.14,0.06,0.70,0.19,2.00,0.81,21.00,4.00,2.00,0.82,phishing
3.00,11.33,3.00,36.00,0.02,0.06,0.82,0.03,2.00,0.67,34.00,0.00,2.00,0.74,phishing
2.00,7.50,2.00,16.00,0.48,0.13,0.36,1.31,3.00,0.81,15.00,6.00,1.00,0.73,phishing
4.00,4.50,4.00,21.00,0.36,0.10,0.48,0.76,4.00,0.43,18.00,5.00,3.00,0.78,phishing
4.00,6.75,4.00,30.00,0.16,0.07,0.68,0.23,3.00,0.33,25.00,5.00,3.00,0.74,phishing
3.00,5.00,3.00,17.00,0.45,0.12,0.39,1.18,3.00,0.65,15.00,5.00,2.00,0.74,phishing
2.00,8.50,2.00,18.00,0.43,0.11,0.41,1.06,2.00,0.83,17.00,8.00,1.00,0.88,phishing
3.00,6.67,3.00,22.00,0.34,0.09,0.50,0.68,2.00,0.59,17.00,13.00,2.00,0.79,phishing
2.00,4.50,2.00,10.00,0.61,0.20,0.23,2.70,5.00,0.70,9.00,6.00,1.00,0.94,phishing
3.00,8.67,3.00,28.00,0.20,0.07,0.64,0.32,3.00,0.39,25.00,4.00,2.00,0.88,phishing
3.00,8.67,3.00,28.00,0.20,0.07,0.64,0.32,3.00,0.39,25.00,4.00,2.00,0.80,phishing
3.00,8.67,3.00,28.00,0.20,0.07,0.64,0.32,3.00,0.39,25.00,4.00,2.00,0.82,phishing
3.00,3.67,3.00,13.00,0.55,0.15,0.30,1.85,3.00,0.54,11.00,7.00,2.00,0.88,phishing
2.00,7.50,2.00,16.00,0.48,0.13,0.36,1.31,2.00,0.63,14.00,8.00,1.00,0.82,phishing
3.00,7.33,3.00,24.00,0.27,0.08,0.55,0.50,3.00,0.58,22.00,6.00,2.00,0.79,phishing
3.00,11.33,3.00,36.00,0.02,0.06,0.82,0.03,2.00,0.67,30.00,0.00,2.00,0.81,phishing
2.00,8.50,2.00,18.00,0.43,0.11,0.41,1.06,2.00,0.83,17.00,7.00,1.00,0.79,phishing
3.00,4.67,3.00,16.00,0.48,1.19,0.36,1.31,3.00,0.44,14.00,16.00,2.00,0.83,phishing
2.00,6.00,2.00,13.00,0.55,0.15,0.30,1.85,2.00,0.77,12.00,6.00,1.00,0.92,phishing
3.00,3.33,3.00,12.00,0.57,0.17,0.27,2.08,3.00,0.50,10.00,7.00,2.00,0.86,phishing
3.00,7.00,3.00,23.00,0.32,0.09,0.52,0.61,3.00,0.61,21.00,4.00,2.00,0.78,phishing
2.00,5.50,2.00,12.00,0.57,0.17,0.27,2.08,2.00,0.50,9.00,12.00,1.00,0.95,phishing
2.00,9.50,2.00,20.00,0.39,0.10,0.45,0.85,1.00,0.85,19.00,9.00,1.00,0.85,phishing
3.00,6.67,3.00,22.00,0.34,0.09,0.50,0.68,3.00,0.68,20.00,5.00,2.00,0.80,phishing
4.00,4.75,4.00,22.00,0.34,0.09,0.50,0.68,3.00,0.64,17.00,13.00,3.00,0.79,phishing
3.00,6.00,3.00,20.00,0.39,0.10,0.45,0.85,2.00,0.70,18.00,5.00,2.00,0.82,phishing
3.00,7.33,3.00,24.00,0.30,0.08,0.55,0.54,2.00,0.46,21.00,7.00,2.00,0.77,phishing
3.00,4.33,3.00,15.00,0.50,0.13,0.34,1.47,2.00,0.53,13.00,10.00,2.00,0.82,phishing
3.00,5.33,3.00,18.00,0.43,0.11,0.41,1.06,4.00,0.61,16.00,6.00,2.00,0.78,phishing
5.00,6.40,5.00,36.00,0.02,0.06,0.82,0.03,4.00,0.64,27.00,0.00,4.00,0.80,phishing
3.00,4.00,3.00,14.00,0.52,0.14,0.32,1.64,3.00,0.50,9.00,7.00,2.00,0.75,phishing
3.00,7.00,3.00,23.00,0.32,0.09,0.52,0.61,2.00,0.70,21.00,7.00,2.00,0.74,phishing
3.00,6.33,3.00,21.00,0.36,0.10,0.48,0.76,2.00,0.71,19.00,7.00,2.00,0.76,phishing
4.00,5.25,4.00,24.00,0.30,0.08,0.55,0.54,4.00,0.58,21.00,7.00,3.00,0.78,phishing
3.00,3.67,3.00,13.00,0.55,0.15,0.30,1.85,3.00,0.46,11.00,6.00,2.00,0.82,phishing
3.00,5.33,3.00,18.00,0.43,0.11,0.41,1.06,3.00,0.61,16.00,6.00,2.00,0.83,phishing
3.00,7.00,3.00,23.00,0.32,0.09,0.52,0.61,2.00,0.70,21.00,7.00,2.00,0.82,phishing
3.00,4.67,3.00,16.00,0.48,0.13,0.36,1.31,2.00,0.56,14.00,14.00,2.00,0.80,phishing
3.00,8.33,3.00,27.00,0.23,0.07,0.61,0.37,3.00,0.59,24.00,5.00,2.00,0.81,phishing
4.00,4.25,4.00,20.00,0.39,0.10,0.45,0.85,4.00,0.55,17.00,11.00,3.00,0.79,phishing
4.00,4.50,4.00,21.00,0.36,0.10,0.48,0.76,3.00,0.52,18.00,7.00,3.00,0.78,phishing
4.00,4.25,4.00,20.00,0.39,0.10,0.45,0.85,4.00,0.55,17.00,5.00,3.00,0.84,phishing
3.00,7.67,3.00,25.00,0.27,0.08,0.57,0.48,3.00,0.68,23.00,7.00,2.00,0.82,phishing
3.00,5.67,3.00,19.00,0.41,0.11,0.43,0.95,2.00,0.42,14.00,8.00,2.00,0.84,phishing
3.00,5.67,3.00,19.00,0.41,0.11,0.43,0.95,3.00,0.63,17.00,7.00,2.00,0.82,phishing
3.00,4.33,3.00,15.00,0.50,0.13,0.34,1.47,2.00,0.60,13.00,8.00,2.00,0.85,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
3.00,5.00,3.00,17.00,0.45,0.47,0.39,1.18,3.00,0.59,15.00,12.00,2.00,0.78,phishing
